year	pages	words
1863	227	66969
1850	11	3017
1857	30	11471
1863	139	59988
1868	78	25638
1848	42	7492
	37	33789
1854	22	3888
1847	32	5636
1865	31	11623
1845	20	8294
1862	74	17852
1840	203	26102
1848	116	91106
1864	76	26638
1854	17	3644
1852	74	51049
1852	45	9575
1862	25	5915
1853	22	5135
1859	16	4709
	296	83233
1864	211	39089
1859	32	8913
1854	41	11815
1850	109	28103
1867	60	13607
1861	315	67033
1849	231	44180
1863	33	12922
1851	412	392597
1868	318	90553
1841	611	340175
1861	18	3297
1864	367	141613
1862	159	40125
1843	33	8996
1861	26	5417
1871	182	54598
1853	8	4278
	487	120958
1850	352	111306
1864	95	12181
1859	29	10005
1851	88	54139
1897	284	110624
1855	24	8635
1854	849	330732
1858	25	8717
1859	28	8836
1857	21	5023
	213	95533
	411	117281
1867	16	2592
	398	117294
1853	8	5532
	407	119651
	440	128197
1863	17	5475
1864	36	9108
	418	125592
1850	13	6246
1847	48	19467
1852	15	4637
1859	18	7670
1863	30	9360
1853	23	6255
1858	24	8487
1854	26	6868
1854	17	4859
	420	128295
1854	20	4982
1854	112	39044
1864	234	106626
	374	116734
1863	249	63278
1859	243	81420
1842	298	95027
1846	271	144073
	513	188650
1855	704	264549
	676	435133
1866	808	368949
	685	442785
	201	29210
1865	129	26086
1869	181	67837
1843	348	102519
1842	104	37117
1840	396	105819
	272	140184
1848	130	38214
1868	230	121107
1851	216	125647
1866	372	122757
1869	427	139340
1868	498	138063
1865	44	15380
1867	105	33233
1864	127	31637
1859	488	189383
1841	126	50621
1861	127	19155
1855	253	52078
1870	903	292508
1857	130	34114
1863	16	5434
1862	104	38635
1866	408	122403
	255	128373
1849	432	147578
1852	416	135758
1865	183	41987
1848	229	34548
1867	631	158877
	236	102942
	309	128632
1855	139	41063
1847	103	24394
	361	170606
1850	409	185603
1870	147	20655
1870	238	44367
1852	376	118216
1865	276	72566
1850	209	86097
1864	500	242279
1859	134	28573
	665	189293
1864	649	171733
1858	426	106687
	543	156176
1864	742	441868
1868	478	133802
1867	464	201133
1864	831	307858
1851	109	16979
1856	18	8102
1848	39	30449
1868	99	71094
1866	277	66661
1869	20	7685
1850	629	291669
1850	613	282596
1853	50	12143
1845	1008	532569
1852	122	89568
1748	500	169969
1865	183	29550
1848	147	38571
1842	17	11275
1861	40	20268
	412	126780
1852	372	98525
	13	7297
1840	102	117487
1852	314	140066
	441	192332
1860	197	61994
1849	730	434029
1849	624	349593
	109	27723
1857	465	179655
1866	146	36762
	361	137463
1870	554	188744
1866	354	67078
1869	274	134536
1852	328	98736
1868	163	75830
1860	170	26445
1839	391	147189
1853	185	39217
	434	129001
1846	196	44582
	430	121628
1864	92	26155
1839	207	96152
1870	156	33644
1845	264	48282
1856	172	37544
1852	157	33663
1840	199	43572
	416	138830
1866	55	21009
	324	83104
1866	32	16128
1830	204	83346
	318	82286
1871	617	230921
1857	573	204469
	388	125209
	315	82572
1843	70	24856
1839	64	28672
1840	95	23925
1839	31	8615
1871	678	255603
1857	583	229609
1842	480	247560
1865	305	40323
1844	147	68518
1858	219	62717
1852	23	23681
1843	29	15472
1869	276	74134
1851	381	141324
1848	64	60199
1845	498	181968
1844	32	22891
1857	196	100825
	861	776914
1863	41	12912
1864	113	32621
1851	136	25357
1862	14	4009
1855	32	15043
1842	8	7132
1858	8	9657
1868	40	15556
1842	39	13727
1869	9	2778
1870	15	3791
	433	208199
1866	12	4862
1841	28	10938
1860	50	23759
1845	28	8916
1864	17	4020
1842	20	7416
1861	56	63701
1860	16	2746
1869	29	8327
1856	15	3917
1851	46	10079
1864	20	7326
1862	69	3125
1853	84	40125
1834	103	55542
1840	286	68903
1840	290	72878
	381	127062
	404	110695
1858	32	9879
1849	401	110564
1871	20	5806
1866	31	20474
1868	8	4079
1866	24	5520
1857	43	12454
	400	138916
1859	19	8995
	408	141782
1863	25	7446
1860	56	11280
1863	19	5512
1850	17	4742
	615	277980
1860	15	4723
1869	38	19810
1856	21	6407
1831	273	76250
1861	21	6711
1843	15	4365
1867	24	7571
1855	70	41188
1852	23	7844
1863	24	6423
1841	27	11259
1840	26	10912
1865	49	14761
1858	8	7179
1858	30	9068
1855	23	8246
1862	8	2311
1839	31	13782
1847	328	166700
1843	38	14562
1858	49	15200
1866	34	14352
1862	13	2882
1853	26	11046
1840	44	14399
1868	45	13667
1864	17	5965
1848	16	22558
1867	5	1195
1840	25	9608
1852	12	11490
1847	578	229522
1856	229	36258
1849	25	8097
1862	49	12481
1848	32	7297
1845	50	20800
1863	43	13893
1856	8	7541
1857	97	28999
1853	32	7711
1862	34	16002
1867	17	5316
1858	8	10902
1850	15	7833
	84	44537
1855	247	59505
1849	350	125012
	479	136677
	568	164045
1869	385	137437
	568	161999
1850	527	180102
1853	576	152930
1850	31	9929
1848	173	22956
1863	21	5873
1567	471	67163
1861	236	71531
1860	519	209400
1799	244	56700
1853	25	7751
1849	100	31566
1835	12	5822
1848	100	27884
1855	34	13051
1830	34	12679
1850	100	33393
1839	16	5322
1866	59	18342
1844	16	9560
1862	31	8106
1856	26	7428
1833	60	22078
1844	32	15852
1840	16	3416
1835	15	5409
1844	65	19327
1867	25	7032
1858	44	15786
1850	14	2498
1860	41	14391
1867	8	1749
1843	31	9695
1858	64	28513
1868	17	4197
1848	41	9299
1859	36	17517
1863	32	9797
1852	16	4223
1865	9	4366
1835	24	8092
1867	33	8251
1835	14	3787
1836	36	9521
1848	16	12182
1863	9	2915
1831	16	5598
1844	32	31199
1834	35	5373
1862	53	15104
1845	72	46727
1833	57	30753
1853	40	28060
1847	125	18269
1834	68	12202
1865	37	10312
1841	264	111838
1834	21	5636
1836	8	1772
1832	12	4161
1838	12	1822
1835	32	7900
1833	40	33492
1837	50	15466
1831	16	4489
1834	23	12578
1830	11	1254
1836	11	1201
1834	8	5669
1850	44	17312
1839	12	2070
1856	181	36327
1834	92	50003
1863	131	47153
1870	316	102064
1840	367	106911
1867	148	56097
1840	322	105749
1841	129	27536
1867	315	53846
1851	149	38736
1860	388	124625
1857	661	257587
1840	153	68201
1849	487	113120
1863	162	57212
1865	301	109156
1863	160	40888
1840	180	35211
1847	229	92541
1862	129	48627
1856	199	141909
1856	625	272495
1857	336	157444
1851	303	271756
1845	122	65857
1839	212	77592
1850	255	85632
1866	227	34992
1863	286	72816
1860	379	97059
1840	105	35606
1862	330	91403
1851	187	47970
1867	310	59272
1867	728	925108
1867	1074	1449998
1864	100	21312
1831	12	1908
1839	290	87997
1865	731	262780
1865	709	249373
1868	667	233830
1868	492	146367
1865	654	235064
1836	48	8209
1865	752	324943
1857	310	118250
1834	4	1671
1831	7	1336
1830	36	17220
1838	109	40496
1830	16	5787
1831	224	60502
1830	28	9721
1830	45	14724
1830	28	9511
1829	24	7152
1830	24	24479
1830	55	19596
1830	15	4542
1832	41	9518
1830	58	20140
1837	99	23120
	187	48106
1830	41	15417
1830	24	10097
1827	8	3895
1830	32	13884
1830	42	12473
1830	32	15633
1830	58	17553
1830	72	39153
1830	36	8780
	568	191919
	592	184233
	591	182519
	572	175196
1830	20	7572
	550	170256
	604	185512
	567	174706
	532	163801
	577	173153
1854	362	90920
	311	84122
1846	50	19357
	493	206491
	34	22401
1831	522	137552
	483	203494
	254	57531
	650	212572
1922	48	13301
1869	95	34753
	514	226425
1834	388	133856
	525	95195
1870	199	72696
1865	381	137584
1865	125	41063
	323	86175
1837	82	21109
1842	733	698153
1834	131	32506
1833	460	97577
1833	213	79854
1832	341	113724
1834	109	42294
1831	320	99251
1835	354	146732
	799	459947
1832	52	25653
1831	277	82124
1831	285	100110
	176	45295
1836	80	41990
1836	242	67883
	175	44448
1834	239	91515
1830	147	29110
1834	184	32848
1839	73	14316
1833	779	222037
1834	40	19586
1834	399	182566
1847	740	701230
	108	40318
1836	30	16265
1834	366	94894
1835	23	5505
1839	278	66872
1830	32	8350
1838	109	39867
1838	300	89995
1832	87	19666
1836	267	56402
1837	64	10680
1830	16	4148
1836	81	49271
1836	119	42676
1835	39	9928
1836	295	62146
1836	444	102813
1835	72	16187
1832	138	19299
1834	35	6963
1838	46	11052
1832	373	147763
	486	234433
1830	506	289035
	509	289860
1865	99	41469
1854	15	7137
1858	27	6531
1865	17	5355
1862	8	5075
1866	44	15154
1850	8	6094
1834	161	46319
1832	74	10341
1839	69	20903
1837	13	7169
1836	176	27596
1836	92	29328
1830	13	3612
1836	220	84909
1836	212	86845
	326	116436
1832	254	36736
1831	64	29109
1837	295	63195
1836	220	70746
1870	554	307800
1831	68	35817
1832	29	10509
1833	8	1601
1838	15	4692
	371	131874
1832	216	81175
1837	24	6643
1836	262	88284
1830	29	11884
1832	16	7927
1830	18	5050
1838	273	78618
1839	24	8499
1834	16	3448
1832	213	79402
1834	24	8308
1838	23	9733
1870	16	4222
1857	215	44611
1848	34	24976
	372	132225
1833	22	5358
1842	144	35154
1865	21	11399
1837	18	2986
1852	7	7709
1869	37	14563
1858	26	3750
1835	17	4730
1835	72	13724
1853	114	17627
1860	13	12748
1856	16	14710
1853	91	30964
	305	100835
1849	25	5254
1846	16	3796
1867	29	6182
1865	23	5756
1854	32	7195
1855	334	177922
1859	38	14226
1841	126	22597
1847	25	6371
1853	98	35356
1851	354	76155
1848	442	142789
1861	23	6912
1863	12	8784
1848	500	161879
1848	466	153526
1856	118	21234
	649	230869
1868	393	94446
1852	253	53531
1855	208	64829
1865	326	97894
	367	95309
1866	179	32414
1848	269	69921
1868	433	147462
	758	242710
	609	166351
1863	305	83003
1839	420	107086
	589	166409
	410	121577
1841	84	44040
1852	471	114235
	456	93843
1846	258	62419
1846	307	74013
	523	174960
1854	351	89812
1852	406	109421
1865	543	148890
1865	214	78027
1849	340	103743
1847	104	15412
1865	196	39703
	305	75593
1842	207	45818
1850	9	3070
1864	70	16751
1836	8	735
	440	142502
1865	29	4872
	420	194889
1857	31	15911
1839	142	39875
1865	54	14617
1868	256	53166
	465	153338
1853	27	7451
1851	669	355568
	500	161791
	445	161016
1843	62	18843
1866	16	7636
1854	44	9244
1863	53	16239
1841	12	3883
1858	64	14412
1842	40	13199
1868	12	12089
1866	20	7054
1852	27	12784
1851	245	80285
1841	367	94390
1776	29	10285
1863	24	14868
1868	14	13372
1870	15	11377
1853	27	6548
1855	68	28045
1840	57	47888
1844	24	5630
1866	16	3540
1853	180	110353
1862	15	5881
1853	44	21024
1869	8	6009
1868	12	3083
1861	24	8141
1850	17	5275
1871	26	4824
1857	16	3630
1860	56	14885
1862	7	3310
1841	75	21216
1866	61	18875
1863	18	8516
1856	32	32765
1852	86	40989
1869	98	39107
1852	24	7164
1846	18	5675
1864	19	4126
1853	21	6503
1870	21	4572
1865	10	2059
1847	144	46772
1858	20	6843
	96	17907
1851	16	7708
1839	35	10940
1854	97	17941
1844	131	38402
1843	66	35620
1852	14	13083
1850	34	9601
1855	62	11969
1852	25	5885
1841	65	22150
1867	7	1763
1840	13	4960
1848	94	47235
1857	50	16710
1865	101	31230
1856	16	17034
1851	142	50503
1870	188	45921
1866	133	43641
1857	366	129797
	344	212161
	574	391970
1845	1232	615097
	237	110262
	475	208998
1839	244	38440
1857	306	164690
1835	16	4964
1832	11	3096
1834	15	6505
1835	16	5237
1832	25	8079
1836	38	11441
1833	10	1435
1839	31	5234
1863	132	50697
1830	8	2353
1836	12	2291
1834	16	3480
1835	10	2050
1839	156	30233
1837	171	59210
1839	17	5266
1839	384	118364
1834	10	5167
1832	8	3066
	113	23859
1835	132	88114
1839	16	4510
1831	406	127086
1830	29	9414
1832	16	4531
1837	331	82232
1864	115	31617
1859	238	81855
1831	31	17385
1834	12	3532
1838	181	81264
1831	36	10506
	180	45604
1830	52	15111
1835	13	1603
1852	167	45252
1833	42	11385
1836	170	46095
1830	24	8390
1848	102	31384
1861	98	88444
1867	19	4275
1832	384	125322
	388	82394
1855	48	13215
1864	58	27918
1850	24	10286
1847	114	42336
1849	228	64607
	398	50662
1845	199	199
1835	485	207927
1848	116	39440
1850	144	24634
1860	489	223880
	279	64244
1854	127	130754
1857	21	9092
1865	17	5539
1847	16	4957
1847	85	28570
1865	98	41253
1859	40	8573
1845	626	220749
1840	51	15656
1856	22	5710
1865	45	12007
1834	16	3621
1856	42	11456
1867	21	6551
1833	16	3260
1833	16	6990
1856	16	3608
1836	37	10137
1870	98	39723
1832	24	15476
1850	40	19775
1835	32	15815
1833	30	11658
1840	16	3839
1841	84	36334
1835	29	7492
1837	41	17115
1837	32	12903
1837	26	9256
1831	26	8026
1837	19	6467
1831	49	12113
1834	12	10905
1833	35	24117
1831	29	8656
1833	100	48053
1833	27	12206
1836	29	12992
1835	324	117436
1836	72	27372
	657	217128
1862	119	28679
1837	42	11671
1863	191	106774
1844	198	47275
1867	371	85985
	389	120031
1867	432	106248
1867	112	45299
1866	137	46123
1840	171	40727
1867	158	44315
1861	261	72905
1836	19	5254
1842	252	70958
1858	481	178801
	562	194369
1858	148	29109
1856	201	61725
1870	137	29842
1834	56	31185
1868	561	213677
1838	52	23065
1833	16	5448
1837	25	6890
1832	8	7384
1834	16	6999
1834	13	3734
1831	103	47249
1831	25	8044
1834	22	6751
1837	24	10860
1834	52	20455
1834	27	7562
1838	28	8481
	24	6722
1835	16	7193
1832	36	13622
1837	32	10727
1831	24	7153
1835	16	6923
1835	20	6230
1830	80	41390
1831	33	11125
1837	41	11573
1839	32	13302
1836	112	28934
1838	44	9899
1838	15	14693
1836	49	27361
1831	26	5635
1867	192	46436
1836	90	21849
1868	116	24672
1838	48	17211
1852	28	10349
1855	117	20413
1840	135	29613
1847	522	212399
	432	125361
1840	303	105998
1845	173	34143
1860	366	76632
1848	1111	659826
1852	325	47178
1852	810	409248
1860	416	124706
1845	192	113038
1859	110	16315
1843	121	33537
1850	206	52982
1845	122	34296
1866	262	48827
1868	498	331552
1868	687	362089
	192	60929
1838	36	12192
1836	29	10036
1865	129	26096
1839	165	61660
1839	104	33447
1871	267	69310
1870	1031	405592
1841	1125	698711
1840	139	26388
	493	213032
1625	642	229986
1839	391	178174
1849	385	151798
	350	171976
	307	87143
1857	330	81768
1839	444	147592
1847	283	249603
1854	175	33518
1839	323	142439
	523	263308
1847	465	367301
1866	242	56828
1866	288	84669
1865	516	189323
1856	721	160536
1861	198	57207
1865	707	204339
1867	240	81284
	621	284701
	1171	573178
	173	22624
1832	27	10012
1860	172	51045
1833	24	5105
1831	16	5935
1835	16	3972
1836	30	10387
1847	190	72939
1837	34	8542
1837	26	9290
1833	21	15039
1835	56	19981
1839	29	5286
1838	18	7458
1832	30	7669
1838	7	4900
1837	28	8282
1836	19	11721
1837	49	9185
1836	24	8809
1832	8	2102
1831	52	28423
1839	33	8262
1839	267	62135
1847	208	51772
1835	19	11144
1867	172	139264
1834	16	8592
1835	38	9855
1837	16	6011
1836	25	8674
1834	74	40696
1856	556	154912
1835	40	15190
1836	17	17876
1835	58	31246
1839	266	61380
1832	20	5566
1831	24	4857
1838	36	11482
1837	22	4970
1836	21	5946
1839	22	7602
1832	50	15637
1832	12	5047
1832	38	11607
1831	17	4528
1835	48	18515
1839	36	12788
1831	84	33084
1834	18	3482
1832	25	12031
1834	45	18810
1836	26	5730
1832	19	8355
1831	16	7411
1844	120	34793
1835	16	5168
1831	27	9489
1832	16	5676
1837	96	19559
1831	12	4477
1838	101	41981
1832	20	5527
1836	16	4871
1839	8	1929
1834	29	6515
1832	51	35863
1833	24	9343
1838	12	6345
1836	20	14236
1857	555	172154
1862	192	101413
1841	372	106510
1865	123	111759
1849	266	99634
1869	1010	325657
	206	36906
	308	62575
1859	639	255803
1852	414	134497
1855	408	64514
1854	464	160067
1855	346	90802
	570	572343
1839	22	8043
1846	400	92728
	656	616097
1866	324	102045
1862	310	81204
1838	19	6525
1870	176	26299
	366	150507
1866	219	55606
	404	311421
1867	668	544841
1856	428	119232
1838	13	4480
1838	8	5049
1831	26	10924
1834	16	7799
1832	19	7395
1832	35	25509
1832	8	4249
1833	17	7512
1833	16	5523
1836	23	13458
1836	10	4988
1831	33	10020
1831	28	9377
1835	29	8913
1833	21	10070
	396	119956
1838	39	9147
1839	15	4643
1832	57	17131
1838	25	6443
1838	28	10724
1832	36	8974
1838	19	6427
1834	23	7254
1834	15	7885
1830	15	7584
1838	14	7398
1832	12	3909
1831	15	4169
1837	32	8085
1835	76	61054
1835	22	8417
1834	32	13794
1835	14	4089
1838	34	9668
1836	19	7232
1839	29	11900
1834	36	13924
1833	12	3863
1835	16	8420
1833	20	12920
	24	9439
1831	4	2278
1838	12	3999
1835	40	17631
1834	48	16538
1839	36	14811
1837	22	7656
1832	8	2148
1831	18	4447
1831	58	20882
1837	23	4957
1832	52	28784
1838	22	6430
	160	30814
	121	36762
	121	34158
	92	17591
1844	640	261402
	374	176263
1864	458	164789
1841	457	167408
1864	471	166967
1837	599	235206
1859	304	65654
1837	24	6228
	244	47232
	234	91194
1873	229	88168
1839	127	27768
1838	14	2801
1835	84	25247
1844	244	47179
1862	103	24482
1835	27	7661
1833	16	7698
	508	218218
1849	114	99963
1831	20	5761
1835	48	14531
1835	3	890
1837	15	4919
1838	28	10515
1853	504	216492
1855	112	38824
1835	4	1158
1835	7	2323
1836	27	9651
1834	50	11987
1837	16	5810
1839	16	7196
1833	31	12403
1833	16	10138
1836	20	14143
1832	24	6857
1832	39	17318
1831	24	7186
1838	16	4083
1832	32	11437
1831	27	9776
1839	12	6886
1832	17	6603
1860	20	6308
1865	16	5036
1838	40	18288
1836	34	17011
1837	52	18545
1845	17	3986
1862	20	4704
1831	18	2957
1838	12	6644
1855	37	12877
1854	133	44862
1834	16	5803
1835	16	6307
1835	19	4108
1836	24	8542
1838	32	10954
1838	16	8145
1832	49	18731
1837	67	21845
1833	24	8514
1835	32	10856
1837	20	10920
1859	217	65999
1838	29	10007
	211	112015
1848	149	75375
1839	146	26726
1848	196	64573
1839	33	9556
1855	230	87513
1833	52	28019
	284	93071
1830	7	2154
1837	18	6525
1855	220	90678
1836	16	5861
1864	300	52881
1831	22	12149
1832	30	32318
	286	147921
1839	16	7882
1838	8	1930
1851	30	7819
1836	45	3743
1838	31	11229
1855	87	31702
1848	20	17863
1831	163	43063
1838	70	34283
1860	15	3962
1850	14	6224
1840	30	16359
1847	33	8232
1835	282	115717
1853	24	9969
1860	22	11866
1858	11	3328
1855	24	6262
1860	59	14258
1869	64	18091
1840	16	8902
1854	408	166157
1865	171	43483
1853	337	97712
	428	122425
1851	423	129708
1869	258	86542
1854	428	128226
1867	20	8352
1857	433	111263
1864	18	6265
1863	318	102066
1867	474	185775
1839	233	50449
	740	645207
1869	158	61912
1868	149	25823
	400	110687
1865	133	36004
	418	119903
1868	642	204401
1869	542	144645
1872	186	179298
1858	324	74978
1839	222	75833
1859	548	214960
1868	459	171213
1848	230	48885
1854	348	89055
1850	132	50414
1864	45	13256
1867	27	9937
1862	61	26547
1852	17	5206
1846	35	8480
1855	32	16765
1866	48	29005
1855	16	5754
1846	107	36342
1856	7	6268
1847	16	9539
1847	7	1610
1856	16	12440
1866	21	5985
1854	16	15881
1845	33	30213
1867	42	8136
1859	72	44742
1855	18	5309
1847	14	5973
1862	21	7202
1866	77	19677
1869	22	7941
1869	34	13058
1844	16	3801
1842	212	28715
1846	159	68977
1839	682	223066
1833	10	2754
1859	19	3825
1838	84	25981
1863	11	1824
1862	15	12461
1838	140	52307
1862	34	21671
1855	32	11738
	294	48198
1836	15	5559
1834	286	161240
1838	281	111352
1834	39	16087
1839	256	41274
1832	27	9646
1834	18	4803
1830	15	5488
1837	9	1332
1834	77	35388
1832	105	34630
	134	35840
1833	126	66105
1833	13	11559
1834	217	77873
1835	104	50584
1868	7	4132
1843	16	1388
1835	169	40085
1855	18	4376
1845	45	21523
1830	24	6478
1860	23	8796
1851	40	11051
1847	26	6376
1855	37	9505
1860	47	18705
1855	24	4886
1852	46	8961
1845	96	42314
1833	234	139402
1834	72	66332
1834	148	128083
1861	23	6943
1839	25	7797
1860	12	11502
1870	59	36894
1853	407	79357
1847	56	15879
1842	26	7176
1856	399	116954
1848	16	10091
1869	8	5086
1866	41	14402
1863	19	5887
1867	39	11507
1845	200	46016
	228	48512
	406	89633
1855	44	9203
1849	44	16201
1842	556	261937
	358	103445
1842	560	260751
	660	249288
	678	253909
	679	269882
1865	56	12777
1844	132	53156
	526	139957
	699	288245
	628	230219
1849	307	58329
	330	76537
1849	309	57195
1849	316	57936
1845	33	11808
1857	50	18732
1853	83	28347
	27	6063
	361	119074
1909	118	28727
	145	26258
1840	14	5780
1855	284	71932
1850	467	116596
	526	198463
1867	17	2640
1867	30	8278
1870	7	5597
1850	28	8039
1857	18	4975
1875	11	1631
1859	37	7685
1851	30	8937
1854	7	7409
1839	8	4198
1844	30	4845
1847	34	5261
1870	86	20780
1842	56	28841
1864	12	2381
1852	23	4540
1860	13	3034
1854	58	16384
1846	13	7462
1840	27	6909
1869	39	12543
1856	34	11956
1841	15	5459
1860	33	12000
1878	15	4181
1869	51	17893
1867	30	8038
1869	39	20269
1854	56	15627
1863	31	3863
1849	12	3338
1855	50	19855
1850	14	2558
1871	48	13043
1855	19	6858
1861	24	8660
1840	18	4589
1840	34	18956
1859	16	8424
1846	15	8978
1866	71	23468
1852	15	15958
1850	31	32960
1874	81	28380
1876	11	4654
1873	45	19885
1875	23	8553
1873	24	7617
1842	36	15140
1838	249	47667
1838	243	47968
1835	107	19878
1850	25	20589
1868	23	5248
	568	179318
1866	30	11426
	704	265298
	12	4860
	15	7951
1824	79	33078
1843	7	1558
1860	19	8100
	603	221428
	109	31064
	17	4835
1838	78	16891
1848	112	29069
1846	21	4827
1846	17	6013
1849	36	8771
1857	305	91431
1857	30	9852
1852	9	1089
1846	16	3362
1846	59	16628
1855	24	7699
1858	100	34054
1866	86	19662
1866	183	47505
	133	69899
	245	54188
	549	256425
1847	132	33958
1856	699	350434
	140	57091
1868	327	109119
1861	326	94089
	392	128061
	394	106008
	404	141187
	348	98171
	325	77931
	388	115807
	380	99338
	258	69967
1841	165	46511
	261	64415
1861	1421	1151710
1861	295	50793
1853	508	103354
1844	394	191193
1843	655	297440
	200	50748
1868	929	388442
1856	8	2330
1862	12	4069
1861	79	14620
1848	60	24956
1853	35	12512
1866	93	23568
1876	20	8267
1849	9	2170
1870	11	1324
1873	26	11771
1858	32	7360
1840	26	14686
1858	17	6435
1856	34	15972
1858	26	5881
1863	19	12849
1858	67	15665
1861	12	5062
1850	10	10414
	61	15110
1867	40	19788
1858	68	18127
	49	11778
	16	7091
	71	23972
	47	11512
	86	22497
	123	32883
	188	41530
	154	38812
	107	28749
	179	31948
	219	57968
	183	45528
	134	30405
	144	33804
	36	7217
	165	43532
	199	52515
	29	4313
	29	5758
	33	6983
	29	5460
	280	69803
	29	4900
1849	44	15440
	167	45506
1844	295	73900
