year	pages	words
1760	360	79452
1759	116	35979
1791	60	12607
1793	371	81142
	24	4498
1791	177	18056
1775	311	77952
	143	19907
1768	130	25032
	4	881
1792	257	33898
	146	27033
1793	24	5581
1777	218	79826
1747	14	3670
1789	576	137228
	16	11953
1786	407	75678
1795	126	39417
1789	585	139895
1800	82	22460
1742	609	109281
1760	23	6304
1773	32	7689
1764	36	6180
1742	28	4797
1739	40	9567
1781	38	5347
	35	7738
1709	29	6512
1800	24	4247
1738	39	10688
1747	24	3351
1721	24	8980
1788	37	6525
1729	84	53843
1704	28	7164
	23	3816
1721	24	8765
1708	24	6584
1771	129	67845
1761	16	5875
	186	52130
	40	53045
1751	31	5754
1766	95	61250
	325	163347
1740	72	16151
	191	18231
1800	134	21104
1746	32	7038
1739	80	54857
1733	32	8938
	4	691
1730	481	230891
1757	472	217764
1725	86	25907
1741	319	156514
1758	67	19368
1753	33	6675
1718	52	12053
1708	95	41984
1750	22	7537
1732	73	16873
1769	423	187687
1741	39	48168
1733	137	67078
	228	36530
1751	461	179099
1733	97	54435
1709	339	163186
1765	289	45492
	339	111370
1729	154	58192
1782	47	9052
1774	204	31352
1788	356	69711
	35	8287
	128	51843
1795	207	38968
1726	27	3561
	132	41416
1786	524	291662
	1	1208
1786	71	12161
1789	281	52883
1765	323	48114
1712	16	2002
	2	1449
1769	383	109422
	72	37228
	16	1907
1795	315	102699
	108	31029
	64	31023
	1	463
1793	118	30038
1799	215	45713
1720	15	1994
	596	238068
1783	441	112675
1789	202	23770
	128	17102
1799	326	81632
1800	234	82021
1740	119	36776
1772	382	102308
1729	128	14103
1776	327	93853
1721	92	26466
1798	287	65338
1778	310	83848
1761	264	57013
1778	324	90620
1789	24	2527
1752	334	87381
1789	182	21837
1761	265	58460
1765	928	838216
1799	252	35299
1799	67	14432
1799	308	51138
1752	232	56728
1755	318	61098
1799	252	35177
1752	226	50939
	129	41964
1800	201	43064
	252	50190
1800	102	17874
1767	238	28904
1799	206	42139
1776	392	128314
1776	443	135076
1799	307	106563
1776	357	103584
1776	330	93692
	78	22116
1799	241	33928
1768	579	258833
1777	57	18909
1731	448	92780
1717	162	15807
1726	10	1048
1729	15	2838
1763	133	30999
1703	13	717
1720	24	5201
1788	24	4370
1701	27	5258
1766	383	63495
1737	169	26370
1728	218	32682
1740	119	28581
1761	112	24639
1761	104	23837
1800	118	19401
1766	415	66392
1758	256	64853
	1	86
1793	24	4519
	13	2747
1777	70	6020
1784	80	15168
1705	215	40317
1722	70	17821
1743	138	16631
1708	77	33144
1757	16	3535
1789	100	27256
1744	156	30160
1722	16	2063
1767	136	25913
1771	60	22544
1712	363	105201
1774	159	21340
1783	364	79371
1785	230	58182
1767	112	11059
1784	189	22311
1773	61	7539
1784	188	31284
1784	199	22457
1790	376	89417
1780	216	64954
1784	196	30555
	2	1106
	2	636
1787	126	13791
1790	388	92156
1784	191	31833
	47	17116
1784	178	29173
1728	40	12795
1756	48	9019
1715	26	5187
1727	33	10730
1786	34	9715
1739	71	14309
1745	46	12199
1715	39	8201
	4	2185
1792	48	14066
	3	2048
1780	349	126898
	4	2096
1708	32	6514
1710	360	98527
	16	4838
1707	421	170529
1795	84	13446
	168	47129
1762	139	41835
1799	268	65491
	140	48808
	164	41445
	90	15445
	8	2148
1794	123	15520
1769	288	69891
1791	298	78496
	288	55628
	268	56847
1748	390	128246
1795	140	24821
1789	230	36794
1791	286	71523
	260	54830
1799	288	71967
1789	242	39390
1795	240	58464
1765	142	36502
1778	301	65901
1778	298	65712
1778	301	66966
1794	37	5372
1778	313	70631
1798	120	38058
	223	51880
1790	177	27550
1796	136	36905
1800	172	20817
1757	340	45951
1749	741	277683
1794	178	40290
1757	331	46384
1799	284	97809
1797	320	68923
1797	334	70341
1784	361	91210
1735	671	70458
1798	567	192861
1737	519	116319
1797	310	106911
1797	255	53951
1758	574	115900
1784	243	60114
1800	70	8492
1800	62	7932
1798	103	25202
1797	231	50556
	1	1923
	189	47002
1784	339	86346
1795	34	6772
1784	379	96785
	1	1316
1795	279	65844
1748	129	43711
1748	32	5460
	236	60969
	235	50489
	67	11056
	288	96168
	292	88821
	211	47170
1737	120	34344
1754	132	13164
1793	154	25837
1791	337	126614
1753	299	72740
1791	329	119146
1761	208	38128
1791	308	113529
1753	268	65289
1721	342	99872
1743	253	71380
1761	212	26639
1758	451	166763
1743	475	250307
1771	216	51861
1791	284	102756
1791	315	118209
1791	291	108736
1791	296	108531
1761	266	90988
1753	376	90405
1797	230	41662
1716	268	67679
1791	328	123663
	340	97273
1784	399	114935
1753	473	111844
1734	349	62135
1754	389	104101
1753	498	124892
1754	344	91480
1754	436	127223
1753	485	123307
1754	362	99067
	1	290
1799	89	22398
	1	102
1773	72	18382
1751	9	1321
1798	96	24634
1785	479	76423
	7	513
1774	331	53043
	690	156209
1780	12	9216
1792	105	26513
1769	255	34728
1771	597	218904
	48	5710
1771	555	194084
1782	736	205229
1788	89	21302
1777	103	32405
	48	2976
1772	515	130507
	48	4848
1751	275	74520
1771	264	61342
1789	212	56363
1771	626	333362
1771	545	200005
1743	197	30981
1763	336	125507
1769	853	921560
	40	50896
1750	59	11488
1750	144	34428
1797	347	124343
1728	215	53307
1800	437	78252
1750	22	3858
1786	279	70535
1750	19	4682
1750	30	5714
1782	317	66489
1797	498	183410
1750	20	4548
1750	19	4774
1800	435	78608
	19	3665
1754	216	53303
1768	215	54256
1782	337	68307
1750	17	2882
1750	17	3768
1739	39	52515
1742	473	245781
1796	217	56335
	33	9301
	29	5519
1768	224	122652
1739	458	167363
1795	98	69219
1777	1175	1187597
	951	896972
	2	1141
1776	91	28910
	24	3314
1744	228	54889
1781	55	9848
1768	118	15792
1786	56	6144
	27	5321
1785	12	1222
1755	96	22228
1787	275	61296
1794	93	12899
1779	140	30760
	22	3508
	12	1444
1781	64	17905
1787	122	27258
1794	191	44478
1763	251	43508
1781	72	21552
	953	706127
1782	431	89772
	94	11375
1739	321	87175
	3	1893
1782	402	94251
1777	81	24717
1787	259	57504
1777	85	29890
1709	16	3000
	16	1949
1778	308	50407
	13	4241
1748	30	6092
1782	434	95518
1709	16	2692
1703	14	2326
1790	121	47784
1774	24	3468
	8	1276
	6	2391
1783	63	10045
1734	14	1769
1712	2	205
1742	9	1145
1734	8	2560
1732	8	1488
1733	11	2107
1796	36	4685
1730	8	984
1780	71	9249
1703	24	4458
1772	28	5264
	8	1074
	34	3648
	8	813
	24	2962
1702	13	1735
1761	6	1087
1720	94	22725
1740	12	1276
1771	142	26699
1739	15	1644
1723	8	1000
1744	59	12572
	46	4269
1774	190	20343
1738	390	99740
1725	237	107196
1770	24	3789
1738	383	103200
1738	401	68932
	176	71015
1738	355	105681
1796	54	2635
1794	165	17911
1738	407	112499
1738	342	95095
1796	275	48392
1790	12	1420
	1	337
1750	32	4009
1745	32	7063
1795	153	21543
1743	66	17293
1774	41	3694
1743	113	37483
	221	32404
1791	266	26777
1771	243	45246
1743	8	1302
1742	335	107628
1742	434	142293
1742	415	141280
1742	398	130795
1785	310	70159
	14	3643
1788	190	25197
1735	337	88235
1788	172	23628
1786	406	70631
1705	473	69961
1735	311	82011
1749	8	1109
1785	24	2992
1776	35	3461
	73	9568
1732	51	10172
1741	63	10805
	8	852
1709	16	2704
1765	52	10274
1735	61	9916
1782	15	1729
1733	59	11542
1799	33	9379
1760	413	134065
1796	33	3170
	183	40969
1751	8	846
1760	359	101633
1763	16	2638
1796	68	20307
1760	389	117786
1799	91	15724
1729	93	10430
1773	184	40914
1799	41	4305
1729	80	10554
	2	215
	2	633
1730	48	5133
	24	6117
1713	72	16653
1779	213	32423
1732	63	7456
1728	56	5291
1770	39	9042
1728	136	40322
1751	84	17685
1777	50	7692
1762	72	23101
1730	84	25407
1720	366	101643
1720	418	120944
1756	217	25752
	20	5217
1720	400	115508
1720	380	109870
	120	21575
1786	162	21537
1786	172	22765
1785	177	18686
1772	85	24919
1785	179	19110
1778	41	4680
1727	184	45604
1786	198	26931
1791	365	85109
1765	407	144229
1771	355	118055
1753	374	123217
1790	326	144137
1772	249	42595
1799	335	129644
1786	356	85538
1791	357	97069
1732	378	111029
1776	351	129735
1796	334	107183
1769	457	197031
1720	293	113430
1789	36	7808
1772	277	48024
1798	305	113709
1788	24	4595
1745	6	543
1709	16	3381
1786	96	17013
1712	8	659
	69	17254
	8	1412
1771	50	14715
	72	23315
	8	1299
1766	84	22297
	8	1030
1704	165	28215
	48	17173
	8	1886
1731	76	19177
1736	387	99507
	8	997
	1	142
	8	2118
1783	47	5055
	20	8034
	500	206009
1797	24	3301
	493	237761
	496	94602
	544	199922
1768	140	22721
1742	388	112170
	23	7570
1742	372	113556
	352	57448
1742	447	141179
1742	489	135244
1742	411	124183
	328	59467
1742	365	103658
1796	309	87694
1742	455	119601
	402	173282
1738	736	363012
	24	8116
	592	323291
	388	163455
	464	117620
1738	678	296859
	390	162208
	364	159645
	364	152823
1796	328	92738
	298	126594
1785	41	15561
	389	105404
1769	178	20806
1797	264	69953
	646	353265
	495	134953
1733	22	2571
	603	375189
1759	112	46648
	761	411434
	496	222722
	496	221723
	495	231881
	495	189693
	495	226249
	496	236477
	498	244152
	496	224441
	496	220417
	498	227000
	496	227207
	495	236146
	495	230281
	496	230166
1737	98	10963
1799	660	170854
	108	23298
	496	216342
	493	220520
1770	359	132009
	496	216793
	496	228633
	493	218629
1794	348	127487
	231	121344
	4	1070
	7	5324
1725	33	6385
	497	230376
1748	348	82821
	496	228188
1714	35	8218
1759	120	38323
1755	463	163580
1761	336	121953
1750	346	138782
1726	40	12877
1722	328	118295
	143	43726
	510	227481
1703	119	26021
1701	24	7235
1721	23	2628
1722	144	35607
1716	46	6535
1736	155	49414
1703	8	1418
	332	136459
1756	360	112461
1747	328	131756
1777	35	9301
1717	80	14849
	15	2755
1723	138	40528
1710	8	1454
1731	60	12915
1702	16	5209
1711	40	8977
1728	56	12873
1722	234	70857
	4	2488
1761	166	21580
1716	32	6547
1724	25	6488
1728	16	4321
1784	240	36637
1705	27	8602
1784	240	35824
1784	238	37682
	62	25121
1724	32	6590
1710	32	20655
1702	17	4901
1711	47	16668
1703	14	5967
1710	339	106919
	158	30705
1729	60	12861
1709	37	4643
	8	2539
1711	15	3381
1704	25	4872
1792	58	4533
	73	24066
1725	33	8272
1732	48	8713
1781	26	5672
1711	28	6134
1711	71	16669
1714	38	8845
1705	72	12318
	64	31479
1733	104	26570
1714	74	14360
1704	28	4696
1714	72	14112
1715	80	17030
1762	291	56971
1761	136	26424
1740	356	114806
	373	123687
1799	231	39862
1708	385	65966
	54	8276
1708	495	284860
1742	451	86485
1749	312	110422
1705	361	73635
	60	40875
1794	212	46389
1752	200	41761
1752	1020	868775
1726	983	881450
1711	8	1274
1796	47	14422
1794	15	1440
1726	23	3717
1756	92	15506
1756	46	7653
1713	47	9033
1794	31	3829
	8	4831
	12	2179
1705	65	14949
1772	329	53720
1783	49	8582
1773	267	65122
	468	55796
1790	55	15798
1775	279	72246
1728	734	185471
1770	287	46544
1728	233	106182
	567	75645
1776	276	72983
	31	1154
1800	71	14458
	306	84233
1789	301	55057
	55	16631
1743	168	45529
1789	387	76213
1743	17	5429
1756	156	51004
1750	485	128646
1766	506	168075
1758	255	34840
1799	531	147549
1757	434	105770
	64	28901
1797	671	138302
1797	733	155725
1795	96	110395
1731	592	213470
1800	565	196122
1748	28	3914
1767	25	2477
1726	44	10383
1726	111	25493
	8	2014
	8	777
1798	81	12157
1742	544	137566
	81	5083
1745	440	119389
1800	321	55495
1771	316	85978
1773	285	73417
1773	263	66280
1773	241	42542
1794	115	15664
1749	221	38699
	158	47249
	440	160885
1774	152	40250
	366	95881
	756	282584
1797	70	13837
	398	123143
	510	156338
	699	261560
	343	116469
	439	153109
	537	188485
	584	802590
	383	134380
	833	1159907
1792	16	4421
1792	19	5540
1792	20	6085
1799	24	1889
1800	95	33775
1735	60	14835
1799	18	3786
	22	6705
1733	52	15791
1750	69	17004
1790	12	2641
1730	99	41594
1798	24	5857
1798	60	11214
1800	48	16411
1798	12	2554
1798	24	6586
1795	39	8426
1797	24	4770
1715	23	5162
1711	33	7240
1798	24	4666
1722	31	6411
1723	32	5681
1716	31	12064
	62	13523
1715	24	6551
1717	16	4155
1718	32	6194
	39	9619
	35	8917
1733	24	5533
	39	8665
1722	31	4774
	26	4312
1745	24	4432
1743	25	4675
1794	8	2050
	35	10173
1711	9	1925
1710	23	6600
1795	48	11558
1707	26	6975
1775	65	8286
1794	80	28855
1770	20	4534
1707	26	9909
	39	5889
1763	22	5732
1714	110	30208
1774	31	4468
	38	8035
1718	357	62205
1731	39	7087
1769	21	4158
	88	27814
1714	78	22670
1720	72	13230
1715	309	81990
1751	190	42040
1713	60	14535
1718	50	9849
1757	158	39836
1735	52	61220
1739	120	29695
	37	5740
1702	263	82616
	36	4971
	36	5843
	60	21311
1777	74	16975
1717	43	21347
1737	51	60644
	35	11997
1716	24	11124
1719	113	23021
1752	260	60154
1760	166	31119
1768	52	48423
1771	47	60990
1727	112	66109
1739	44	12748
	25	6171
1763	17	3780
1703	444	256658
1768	22	4810
1760	692	179128
1770	108	34839
1765	31	5745
1786	24	5986
1770	28	5831
1760	96	35615
	19	5394
	70	17725
	23	5393
1783	55	16076
1763	19	5328
1725	64	19456
	60	14850
	72	9841
1712	24	5388
1774	36	9449
	24	7796
1711	24	5823
1754	97	12806
1755	35	9453
1754	8	1829
1771	49	8655
1742	71	10577
1797	26	1319
1756	28	9561
	17	6897
1713	46	9480
1797	12	3625
1777	57	7309
1795	24	4595
1752	97	64109
1718	43	13510
1796	148	14239
1723	100	29787
1796	197	19135
1756	50	9608
1770	24	4018
1758	263	89810
1758	338	122229
1797	258	76801
1758	337	126484
1797	239	63673
1797	233	69261
1774	291	82829
1772	316	85481
1773	314	84956
1758	287	103494
1774	279	80160
1797	298	85658
1797	237	65749
	56	13627
	88	17064
1765	34	8784
	158	71399
1794	18	2882
	30	5066
1744	16	2797
1781	16	7204
	27	8983
	8	1132
	30	7071
	69	22060
	40	11605
	32	7527
1715	46	7537
1785	32	11797
	14	3882
1756	26	6444
	37	4872
1796	175	38749
	80	21057
1704	167	44647
1766	20	5592
	21	6549
	179	27989
1768	38	10198
1718	84	16343
	80	22482
1709	142	46746
1721	24	3698
	619	162581
1768	43	15517
	153	34196
1797	336	115733
1767	24	6322
1797	438	154624
	492	125059
1778	18	3095
	348	68704
1731	30	3360
1774	139	17131
1740	102	12646
1777	307	54125
	1	417
	1	334
	17	1909
	3	1986
1755	64	12860
1789	260	38713
	1	366
	1	606
1774	148	18452
	2	527
1771	314	55833
	1	197
1771	284	50400
	607	520382
1731	8	1105
	121	37822
	62	15048
1771	289	49854
1729	22	5057
1741	32	5405
	36	7139
	499	81530
1743	19	5084
1724	98	20824
1709	24	4986
1789	75	8249
1702	15	6013
	36	5560
1767	422	122004
1742	63	11558
1714	24	1839
	16	3396
	50	17037
	26	3918
1709	16	4242
1785	65	7551
1701	118	20293
	12	2914
1740	106	11193
	25	4154
1776	72	22154
1759	354	116550
1746	64	12554
1764	218	68013
1764	251	80375
1800	36	7125
1777	25	7259
	12	3434
1731	164	38186
1785	23	6045
1763	263	88335
1787	426	118112
	12	2764
1787	38	6482
	42	10366
	48	13560
	8	1491
1791	421	115543
1740	31	11118
1749	279	115279
1755	292	51164
1775	319	54942
	8	782
	9	1928
	39	8363
1745	316	105100
1800	49	16020
1719	20	5281
1799	53	17419
1739	34	12327
	8	1458
	26	2638
1799	107	19753
1786	479	105995
	73	25183
1742	124	25094
1799	50	16276
1785	48	14343
1793	296	114882
	71	19259
1739	591	372617
1768	587	797760
1714	84	19072
1757	258	58632
1737	115	42350
1794	184	58861
1718	249	78695
1757	277	64068
	524	112460
1794	192	65244
	149	49980
1798	36	10708
1750	156	33802
1742	8	1245
1749	526	169543
1724	353	75908
	80	37712
1797	19	5204
	31	8355
1748	311	72852
1783	33	8882
1800	24	6930
1798	147	42730
	19	4334
1720	14	1659
	68	15764
	31	6042
1777	303	74346
	16	4259
	348	101222
	440	110715
	437	110940
	282	103980
1755	214	32674
	36	16228
1792	343	69172
1798	145	25413
1767	924	125944
	213	66565
	126	29590
1792	358	108850
	32	10541
	16	16805
	632	234497
	607	232003
1793	342	43778
1761	113	22055
1793	455	90254
1788	204	35197
1774	170	47875
1773	293	75275
1798	547	231912
1783	945	649741
1786	378	61341
1751	1026	798923
	338	118729
	353	124586
	341	115170
	22	3934
1712	103	16328
1743	23	4887
	317	113438
	8	1396
	28	10210
1757	328	70424
1757	358	81280
1723	143	33633
	25	3575
	521	94395
1743	298	93293
	96	9564
	24	3957
1789	140	14368
1782	181	29009
1766	71	18979
1760	269	104303
1786	97	19478
1731	152	17781
1798	23	4010
1785	193	48465
1761	214	34711
	85	14328
1776	347	87799
1776	343	85235
	24	5632
1776	312	77522
1792	289	33416
1746	277	90267
1776	329	83775
	97	30485
1735	230	47694
1795	56	11714
	560	159485
	396	228029
	276	63846
	72	20362
	80	21754
1797	374	140959
1784	320	65755
1797	39	3970
1794	33	6660
1794	96	35554
1800	19	3434
	220	37146
1752	320	62375
1797	367	135495
1792	103	10957
1788	333	71214
1792	556	190194
	191	40491
1793	240	67914
	4	1119
1773	220	77668
	7	822
1752	303	54463
	16	3644
1770	12	3399
	115	16445
1788	401	91147
1739	78	28510
	33	6231
1750	253	34044
1757	78	16365
	771	454926
1787	28	6641
1774	390	107033
1800	96	31035
1794	856	557249
1771	276	74695
	277	76685
	272	70045
1776	310	107545
1793	282	108712
	40	15197
1793	263	101206
1793	47	8895
	505	113980
1796	136	26262
	249	94636
1789	205	44253
1799	321	63824
1790	176	19752
1800	224	39239
1723	16	1868
1790	211	23456
	40	5578
1788	168	42627
1796	164	17793
1731	17	2685
1761	143	28749
1732	7	584
1785	285	81220
1776	333	57907
1785	288	81256
1731	39	5813
1796	169	17165
1728	21	1918
1750	62	11723
1738	24	2661
1731	15	1983
1727	58	8547
	2	218
1725	191	49163
1773	415	62959
1708	189	25172
1787	294	26683
1776	158	39653
1797	308	86575
1800	519	224227
1787	243	19197
1730	364	79065
1800	417	107774
1797	372	215237
1795	63	13953
1800	179	26962
	99	13118
1766	133	26199
1764	286	47873
	301	89442
1763	181	48292
1795	288	92272
1789	253	56127
1787	858	539592
1775	228	21341
1756	161	34063
1775	213	25011
1791	184	42001
	32	6947
1800	295	216672
1794	141	69328
1793	8	668
1750	20	2808
1800	11	1281
	1	742
1723	59	7605
1750	54	8575
1794	19	2194
1788	21	2901
1748	57	17470
1794	23	2065
1750	96	23074
1713	85	25993
1727	71	19226
1776	197	34345
1706	145	29750
	1	227
1750	30	7127
	1	243
	83	27374
1776	199	37731
1753	363	76358
	1	306
1741	48	13793
	1	238
1766	167	23414
1800	171	23314
1790	57	7187
1790	53	6518
1788	65	6844
1732	175	20554
1781	104	9801
	302	45860
1741	41	13280
	94	13487
	70	3881
1771	15	2958
1737	24	5141
	114	19458
	87	6373
	41	5680
1735	107	25864
	12	1914
1724	255	52405
1722	118	25623
1739	22	4402
	388	82264
	5	417
1739	83	20686
	8	904
	80	12861
	8	1261
	4	283
1794	798	654486
	120	66324
	7	774
	4	330
1787	353	111725
	3	459
1785	39	7017
1722	7	822
	4	355
	4	431
	3	457
	2	215
	7	843
	4	749
	3	559
	4	511
	4	532
	4	385
	4	478
	4	808
1776	279	90166
1776	289	83759
1776	299	79787
1776	351	122283
1776	348	98634
1776	294	94410
	63	13854
1738	165	29199
1708	97	10868
1716	263	61610
1769	150	32806
1751	668	123546
1776	952	723437
1761	54	9128
1711	23	4880
1780	447	63858
1799	20	3650
1779	26	5690
1753	31	7868
1701	62	16559
	130	42688
	18	4657
1793	16	3519
	1	123
1750	21	4181
1739	70	19570
	113	38381
1784	110	14638
1715	40	8556
1754	10	1130
	5	627
1780	93	24229
	57	11197
1745	217	81089
1777	273	70390
1733	92	29593
1776	418	120775
1800	588	140396
1786	366	62185
1706	418	241956
1786	334	120483
1702	575	181982
1786	346	116372
1762	418	155178
	449	168017
	520	208088
	471	182265
	519	199661
	548	218695
	504	204076
	551	220018
	711	287615
	623	240402
	20	2158
1796	223	54385
1795	414	137098
1734	75	16990
1795	219	56762
1746	15	4124
1798	312	149381
1788	424	116851
1798	101	64275
1746	18	5313
1746	25	6014
1735	336	160175
1744	19	5378
1748	23	2788
1744	31	7014
	544	222245
1735	98	59987
1746	15	2900
1746	27	6138
1745	18	4981
1746	16	3900
1746	24	5141
1746	26	8329
1739	25	5104
1756	18	2896
1704	32	9112
1755	16	4048
1753	27	4152
1706	26	7994
1754	27	5827
1739	23	4684
1754	24	4093
1746	15	4353
1795	226	51024
1770	264	94945
1749	19	3748
1751	24	3843
	19	4161
1751	19	4494
	215	55405
1796	23	4641
1746	24	4706
1753	25	4255
1705	386	88521
1704	24	6911
1797	422	122037
	28	5582
1741	26	6261
1716	30	6962
1752	343	133491
1754	19	4857
1713	26	6931
1717	24	5207
1716	29	4475
1749	24	5126
1706	27	4941
	31	5025
1745	33	8371
1745	16	4170
1745	15	6221
1745	18	3556
1708	22	6727
1746	43	10455
1745	24	5934
1733	16	6001
1746	27	8037
1745	19	5122
1746	50	15538
1712	15	2728
1791	189	48471
1753	301	83624
1779	80	19453
1798	191	53383
1797	370	136640
	76	12620
1725	96	24266
1753	442	123005
1773	272	61812
1786	144	59317
1772	66	13725
1707	16	2473
1794	262	92706
1791	24	6070
1798	344	117382
	50	9444
	46	14814
	50	19025
1786	311	52390
	56	13158
1773	290	67809
1795	216	48969
	87	28632
1798	228	52467
1800	230	28388
	249	77431
	190	40031
	190	36742
1797	331	74735
1800	233	28082
	188	47654
1796	337	85873
1787	36	7451
1795	192	14800
1800	80	21986
1704	331	95176
1787	223	62952
1777	192	39645
1781	43	6422
1769	474	141694
1743	100	13587
1725	53	8690
	65	19649
1788	281	119961
1799	140	15241
1769	588	167800
1769	238	35346
1791	66	14298
	4	2356
1788	345	48591
1763	330	84462
1745	359	66908
1742	280	103071
1786	277	100169
	61	16926
1797	8	1821
1799	156	39883
1754	298	40139
1742	302	111388
	73	14081
1797	36	10516
1727	401	87460
1727	404	96621
1742	292	106711
	24	3139
1745	342	64875
1797	396	85153
1757	169	48289
1764	35	5292
1788	313	53892
1754	224	39018
1755	192	69892
1788	24	3096
	8	1417
1795	528	152082
1783	219	58098
1791	288	72374
1774	80	22686
	51	17066
1716	39	6943
1750	24	4222
1750	71	11728
1778	411	133316
1764	535	250106
1764	479	214070
1764	519	243732
1764	492	221107
1764	560	261436
1764	678	343066
	338	83773
	359	90314
1771	18	5184
1708	238	45815
1767	218	52939
1793	309	85613
	116	25253
	352	85818
1753	74	29596
1751	145	40315
1778	52	21833
1789	111	33734
1705	191	36253
	360	93913
1782	232	28779
1782	272	33437
1752	16	1660
1782	247	31185
	1	377
1778	13	1534
	77	19601
	4	1104
	593	162014
	2	1098
1790	305	186195
	4	1914
	8	1877
	1	148
	1	378
	1	265
	4	1764
1799	131	95802
	4	1540
1757	736	638206
	128	8782
1797	36	6715
1736	56	24696
1796	46	7372
1772	18	3288
1744	36	6461
1794	19	7587
1725	16	4229
1743	12	2104
	20	6663
1749	24	4659
1744	25	7101
1745	34	6440
1791	60	11821
